"uniqueID","StudyID_IDALL","Authors","Year","Title","Citation","Unit_analysis","Study_design","Case_countries","Continent","Worldbank_national_income_group","Synthetic_fertiliser_category","Water_source","Suppreg_services_average_percent_transf","Suppreg_services_average","Climate_regulation","Disease_regulation","Pest_regulation","Water_regulation","Water_purification","Pollination","Soil_formation","Nutrient_cycling","Aspect of Nutrient cycling measured","Primary_production","Econ_wellbeing_average_percent_transf","Econ_wellbeing_average","Profit","Financial_security","Physical_capital","Savings_labour_cost","Combined_ecological_social_outcome"
169,366,"Manjunath B.L., Paramesh V., Mahajan G.R., Reddy K.V., Das B., Singh N.P.",2018,"A five years study on the selection of rice based cropping systems in Goa, for west coast region of India","Manjunath, B. L., Paramesh, V., Mahajan, G. R., Reddy, K. V., Das, B., & Singh, N. P. (2018). A five years study on the selection of rice based cropping systems in Goa, for west coast region of India. Journal of Environmental Biology, 39(3), 393-399. doi:10.22438/jeb/39/3/MRN-593","Plot","Experiment (research station)","India","Asia","LMIC","No synthetic","irrigation",26.9661253333333,1.26966125333333,"0.96031745999999996","NA","NA","NA","NA","NA","NA","0.93818599999999996","Available soil nitrogen (kg/ha)","1.9104802999999999",21.3319637,1.213319637,"1.2133196369999999","NA","Negative",NA,"Mix-Mix"
170,367,"Manjunath M.G., Salakinkop S.R., Somanagouda G.",2018,"Productivity and profitability of soybean based millets intercropping systems","Manjunath, M. G., Salakinkop, S. R., & Somanagouda, G. (2018). Productivity and profitability of soybean based millets intercropping systems. Research on Crops, 19(1), 43-47. doi:10.5958/2348-7542.2018.00006.2","Plot","Experiment (research station)","India","Asia","LMIC","Unknown","rainfed",-6.94072999999999,0.9305927,"NA","NA","NA","NA","NA","NA","NA","NA","NA","0.93059270000000005",119.3680249,2.193680249,"2.1936802489999998","NA","NA",NA,"Mix-Win"
171,367,"Manjunath M.G., Salakinkop S.R., Somanagouda G.",2018,"Productivity and profitability of soybean based millets intercropping systems","Manjunath, M. G., Salakinkop, S. R., & Somanagouda, G. (2018). Productivity and profitability of soybean based millets intercropping systems. Research on Crops, 19(1), 43-47. doi:10.5958/2348-7542.2018.00006.3","Plot","Experiment (research station)","India","Asia","LMIC","Unknown","rainfed",-17.4346,0.825654,"NA","NA","NA","NA","NA","NA","NA","NA","NA","0.825654",117.0420393,2.170420393,"2.1704203930000001","NA","NA",NA,"Mix-Win"
172,367,"Manjunath M.G., Salakinkop S.R., Somanagouda G.",2018,"Productivity and profitability of soybean based millets intercropping systems","Manjunath, M. G., Salakinkop, S. R., & Somanagouda, G. (2018). Productivity and profitability of soybean based millets intercropping systems. Research on Crops, 19(1), 43-47. doi:10.5958/2348-7542.2018.00006.4","Plot","Experiment (research station)","India","Asia","LMIC","Unknown","rainfed",-22.06727,0.7793273,"NA","NA","NA","NA","NA","NA","NA","NA","NA","0.77932729999999995",161.6705962,2.616705962,"2.6167059620000002","NA","NA",NA,"Mix-Win"
175,744,"Midega, C.A.O., Salifu, D., Bruce, T.J., Pittchar, J., Pickett, J.A., Khan, Z.R.,",2014,"Cumulative effects and economic benefits of intercropping maize with food legumes on Striga hermonthica infestation.","Midega, C. A. O., Salifu, D., Bruce, T. J., Pittchar, J., Pickett, J. A., & Khan, Z. R. (2014). Cumulative effects and economic benefits of intercropping maize with food legumes on Striga hermonthica infestation. Field Crops Research, 155, 144-152. doi:10.1016/j.fcr.2013.09.013","Plot","Experiment (research station)","Kenya","Africa","LMIC","Synthetic - below threshold","rainfed",28.49,1.2849,"NA","NA","1.2848999999999999","NA","NA","NA","NA","NA","NA","NA",331.25745,4.3125745,"8.3388000000000009","NA","NA","0.28634900000000002","Win-Mix"
176,744,"Midega, C.A.O., Salifu, D., Bruce, T.J., Pittchar, J., Pickett, J.A., Khan, Z.R.,",2014,"Cumulative effects and economic benefits of intercropping maize with food legumes on Striga hermonthica infestation.","Midega, C. A. O., Salifu, D., Bruce, T. J., Pittchar, J., Pickett, J. A., & Khan, Z. R. (2014). Cumulative effects and economic benefits of intercropping maize with food legumes on Striga hermonthica infestation. Field Crops Research, 155, 144-152. doi:10.1016/j.fcr.2013.09.014","Plot","Experiment (research station)","Kenya","Africa","LMIC","Synthetic - below threshold","rainfed",21.29,1.2129,"NA","NA","1.2129000000000001","NA","NA","NA","NA","NA","NA","NA",390.07205,4.9007205,"9.3405000000000005","NA","NA","0.46094099999999999","Win-Mix"
177,744,"Midega, C.A.O., Salifu, D., Bruce, T.J., Pittchar, J., Pickett, J.A., Khan, Z.R.,",2014,"Cumulative effects and economic benefits of intercropping maize with food legumes on Striga hermonthica infestation.","Midega, C. A. O., Salifu, D., Bruce, T. J., Pittchar, J., Pickett, J. A., & Khan, Z. R. (2014). Cumulative effects and economic benefits of intercropping maize with food legumes on Striga hermonthica infestation. Field Crops Research, 155, 144-152. doi:10.1016/j.fcr.2013.09.012","Plot","Experiment (research station)","Kenya","Africa","LMIC","Synthetic - below threshold","rainfed",7.95999999999999,1.0796,"NA","NA","1.0795999999999999","NA","NA","NA","NA","NA","NA","NA",164.267741409708,2.64267741409708,"4.9719431349129959","NA","NA","0.31341169328115992","Win-Mix"
178,744,"Midega, C.A.O., Salifu, D., Bruce, T.J., Pittchar, J., Pickett, J.A., Khan, Z.R.,",2014,"Cumulative effects and economic benefits of intercropping maize with food legumes on Striga hermonthica infestation.","Midega, C. A. O., Salifu, D., Bruce, T. J., Pittchar, J., Pickett, J. A., & Khan, Z. R. (2014). Cumulative effects and economic benefits of intercropping maize with food legumes on Striga hermonthica infestation. Field Crops Research, 155, 144-152. doi:10.1016/j.fcr.2013.09.015","Plot","Experiment (research station)","Kenya","Africa","LMIC","Synthetic - below threshold","rainfed",8.03,1.0803,"NA","NA","1.0803","NA","NA","NA","NA","NA","NA","NA",150.94934343229,2.5094934343229,"4.7826873459912154","NA","NA","0.23629952265459009","Win-Mix"
179,744,"Midega, C.A.O., Salifu, D., Bruce, T.J., Pittchar, J., Pickett, J.A., Khan, Z.R.,",2014,"Cumulative effects and economic benefits of intercropping maize with food legumes on Striga hermonthica infestation.","Midega, C. A. O., Salifu, D., Bruce, T. J., Pittchar, J., Pickett, J. A., & Khan, Z. R. (2014). Cumulative effects and economic benefits of intercropping maize with food legumes on Striga hermonthica infestation. Field Crops Research, 155, 144-152. doi:10.1016/j.fcr.2013.09.016","Plot","Experiment (research station)","Kenya","Africa","LMIC","Synthetic - below threshold","rainfed",18.77,1.1877,"NA","NA","1.1877","NA","NA","NA","NA","NA","NA","NA",194.002626609844,2.94002626609844,"5.5347913623033156","NA","NA","0.34526116989355993","Win-Mix"
180,388,"Mishra M.M., Mohanty M., Gulati J.M.L., Nanda S.S.",2013,"Evaluation of various rice (Oryza sativa) based crop sequences for enhanced productivity, profitability and energy efficiency in eastern plateau and hills zone of India","Mishra, M. M., Mohanty, M., Gulati, J. M. L., & Nanda, S. S. (2013). Evaluation of various rice (Oryza sativa) based crop sequences for enhanced productivity, profitability and energy efficiency in eastern plateau and hills zone of India. Indian Journal of Agricultural Sciences, 83(12), 1279-1284.","Plot","Experiment (on farm)","India","Asia","LMIC","Synthetic - below threshold","rainfed",2.73871206513694,1.02738712065137,"NA","NA","NA","NA","NA","NA","NA","1.0273871206513694","Nutrient use efficiency (kg REY/ha N applied)","NA",2.91792193788325,1.02917921937883,"1.2183809930288803","NA","0.83997744572878486",NA,"Win-Mix"
181,388,"Mishra M.M., Mohanty M., Gulati J.M.L., Nanda S.S.",2013,"Evaluation of various rice (Oryza sativa) based crop sequences for enhanced productivity, profitability and energy efficiency in eastern plateau and hills zone of India","Mishra, M. M., Mohanty, M., Gulati, J. M. L., & Nanda, S. S. (2013). Evaluation of various rice (Oryza sativa) based crop sequences for enhanced productivity, profitability and energy efficiency in eastern plateau and hills zone of India. Indian Journal of Agricultural Sciences, 83(12), 1279-1284.","Plot","Experiment (on farm)","India","Asia","LMIC","Synthetic - below threshold","rainfed",-8.58623242042931,0.914137675795707,"NA","NA","NA","NA","NA","NA","NA","0.91413767579570693","Nutrient use efficiency (kg REY/ha N applied)","NA",-9.69797884738899,0.90302021152611,"1.0130886328069426","NA","0.79295179024527773",NA,"Mix-Mix"
182,742,"Mohan, H.M., Chittapur, B.M., Hiremath, S.M",2013,"EVALUATION OF RICEBEAN AND FRENCHBEAN AS INTERCROPS WITH MAIZE UNDER DIFFERENT ROW PROPORTIONS IN THE PENINSULAR REGION","Mohan, H. M., Chittapur, B. M., & Hiremath, S. M. (2013). EVALUATION OF RICEBEAN AND FRENCHBEAN AS INTERCROPS WITH MAIZE UNDER DIFFERENT ROW PROPORTIONS IN THE PENINSULAR REGION. Legume Research, 36(4), 338-343.","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","rainfed",11.4398148024279,1.11439814802428,"NA","NA","NA","NA","NA","NA","NA","1.2412698412698413","N uptake kgha-1)","0.98752645477871615",26.0138287293466,1.26013828729347,"1.371451509312781","1.1488250652741514","NA","NA","Win-Win"
183,742,"Mohan, H.M., Chittapur, B.M., Hiremath, S.M",2013,"EVALUATION OF RICEBEAN AND FRENCHBEAN AS INTERCROPS WITH MAIZE UNDER DIFFERENT ROW PROPORTIONS IN THE PENINSULAR REGION","Mohan, H. M., Chittapur, B. M., & Hiremath, S. M. (2013). EVALUATION OF RICEBEAN AND FRENCHBEAN AS INTERCROPS WITH MAIZE UNDER DIFFERENT ROW PROPORTIONS IN THE PENINSULAR REGION. Legume Research, 36(4), 338-343.","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","rainfed",10.8727884488752,1.10872788448875,"NA","NA","NA","NA","NA","NA","NA","1.2317460317460318","N uptake kgha-1)","0.98570973723147204",51.7474271838962,1.51747427183896,"1.7503532434168272","1.2845953002610966","NA","NA","Win-Win"
184,742,"Mohan, H.M., Chittapur, B.M., Hiremath, S.M",2013,"EVALUATION OF RICEBEAN AND FRENCHBEAN AS INTERCROPS WITH MAIZE UNDER DIFFERENT ROW PROPORTIONS IN THE PENINSULAR REGION","Mohan, H. M., Chittapur, B. M., & Hiremath, S. M. (2013). EVALUATION OF RICEBEAN AND FRENCHBEAN AS INTERCROPS WITH MAIZE UNDER DIFFERENT ROW PROPORTIONS IN THE PENINSULAR REGION. Legume Research, 36(4), 338-343.","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","rainfed",25.1847204273552,1.25184720427355,"NA","NA","NA","NA","NA","NA","NA","1.5111111111111111","N uptake kgha-1)","0.99258329743599338",21.8080939947781,1.21808093994778,"1.35","1.0861618798955615","NA","NA","Win-Win"
191,406,"Naab J.B., Mahama G.Y., Yahaya I., Prasad P.V.V.",2017,"Conservation agriculture improves soil quality, crop yield, and incomes of smallholder farmers in north western Ghana","Naab, J. B., Mahama, G. Y., Yahaya, I., & Prasad, P. V. V. (2017). Conservation Agriculture Improves Soil Quality, Crop Yield, and Incomes of Smallholder Farmers in North Western Ghana. Front Plant Sci, 8, 996. doi:10.3389/fpls.2017.00996","Farm","Experiment (on farm)","Ghana","Africa","LMIC","Synthetic - below threshold","rainfed",8.17652506077091,1.08176525060771,"NA","NA","NA","NA","NA","NA","1.0035305012154185","1.1599999999999999","Total nitrogen (g/kg)","NA",56.4984489273429,1.56498448927343,"2.4197830063398222","NA","NA","0.71018597220703583","Win-Mix"
192,737,"Nageswara Rao N, Meinke H, Craufurd PQ, et al.",2015,"Strategic double cropping on Vertisols: A viable rainfed cropping option in the Indian SAT to increase productivity and reduce risk","Nageswara Rao, V., Meinke, H., Craufurd, P. Q., Parsons, D., Kropff, M. J., Anten, N. P. R., . . . Rego, T. J. (2015). Strategic double cropping on Vertisols: A viable rainfed cropping option in the Indian SAT to increase productivity and reduce risk. European Journal of Agronomy, 62, 26-37. doi:10.1016/j.eja.2014.09.003","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","rainfed",116.550372295827,2.16550372295827,"NA","NA","NA","NA","NA","NA","NA","2.1655037229582663","Crop mean uptake of Nitrogen (kg ha-1 2 year rotation-1)","NA",404.951187140019,5.04951187140019,"5.0495118714001874","NA","NA","NA","Win-Win"
193,737,"Nageswara Rao N, Meinke H, Craufurd PQ, et al.",2015,"Strategic double cropping on Vertisols: A viable rainfed cropping option in the Indian SAT to increase productivity and reduce risk","Nageswara Rao, V., Meinke, H., Craufurd, P. Q., Parsons, D., Kropff, M. J., Anten, N. P. R., . . . Rego, T. J. (2015). Strategic double cropping on Vertisols: A viable rainfed cropping option in the Indian SAT to increase productivity and reduce risk. European Journal of Agronomy, 62, 26-37. doi:10.1016/j.eja.2014.09.004","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","rainfed",115.832818403857,2.15832818403857,"NA","NA","NA","NA","NA","NA","NA","2.1583281840385737","Crop mean uptake of Nitrogen (kg ha-1 2 year rotation-1)","NA",419.923558141984,5.19923558141984,"5.1992355814198428","NA","NA","NA","Win-Win"
194,407,"Nageswara Rao V., Meinke H., Craufurd P.Q., Parsons D., Kropff M.J., Anten N.P.R., Wani S.P., Rego T.J.",2015,"Strategic double cropping on Vertisols: A viable rainfed cropping option in the Indian SAT to increase productivity and reduce risk","Nageswara Rao, V., Meinke, H., Craufurd, P. Q., Parsons, D., Kropff, M. J., Anten, N. P. R., . . . Rego, T. J. (2015). Strategic double cropping on Vertisols: A viable rainfed cropping option in the Indian SAT to increase productivity and reduce risk. European Journal of Agronomy, 62, 26-37. doi:10.1016/j.eja.2014.09.003","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","rainfed",139.725260966869,2.39725260966869,"NA","NA","NA","NA","NA","NA","NA","2.3972526096686857","Total N uptake (kg/ha)","NA",149.952108502976,2.49952108502976,"2.4995210850297562","Positive","NA","NA","Win-Win"
195,407,"Nageswara Rao V., Meinke H., Craufurd P.Q., Parsons D., Kropff M.J., Anten N.P.R., Wani S.P., Rego T.J.",2015,"Strategic double cropping on Vertisols: A viable rainfed cropping option in the Indian SAT to increase productivity and reduce risk","Nageswara Rao, V., Meinke, H., Craufurd, P. Q., Parsons, D., Kropff, M. J., Anten, N. P. R., . . . Rego, T. J. (2015). Strategic double cropping on Vertisols: A viable rainfed cropping option in the Indian SAT to increase productivity and reduce risk. European Journal of Agronomy, 62, 26-37. doi:10.1016/j.eja.2014.09.003","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","rainfed",21.3644615553156,1.21364461555316,"NA","NA","NA","NA","NA","NA","NA","1.2136446155531559","Total N uptake (kg/ha)","NA",37.1186240453628,1.37118624045363,"1.3711862404536284","Negative","NA","NA","Mix-Mix"
196,407,"Nageswara Rao V., Meinke H., Craufurd P.Q., Parsons D., Kropff M.J., Anten N.P.R., Wani S.P., Rego T.J.",2015,"Strategic double cropping on Vertisols: A viable rainfed cropping option in the Indian SAT to increase productivity and reduce risk","Nageswara Rao, V., Meinke, H., Craufurd, P. Q., Parsons, D., Kropff, M. J., Anten, N. P. R., . . . Rego, T. J. (2015). Strategic double cropping on Vertisols: A viable rainfed cropping option in the Indian SAT to increase productivity and reduce risk. European Journal of Agronomy, 62, 26-37. doi:10.1016/j.eja.2014.09.003","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","rainfed",97.1553935306132,1.97155393530613,"NA","NA","NA","NA","NA","NA","NA","1.971553935306132","Total N uptake (kg/ha)","NA",122.44961814513,2.2244961814513,"2.2244961814513036","Positive","NA","NA","Win-Win"
198,410,"Naresh R.K., Singh S.P., Kumar P., Singh B., Singh P.K., Chauhan P., Rathore R.S.",2014,"Sustainability of maize (Zea mays)-wheat (Triticum aestivum) cropping system under legumes intercropping and effect of nitrogen level on light distribution, soil temperature and crop productivity","Naresh, R. K., Singh, S. P., Kumar, P., Singh, B., Singh, P. K., Chauhan, P., & Rathore, R. S. (2014). Sustainability of maize (Zea mays)-wheat (Triticum aestivum) cropping system under legumes intercropping and effect of nitrogen level on light distribution, soil temperature and crop productivity. Indian Journal of Agricultural Sciences, 84(6), 695-701.","Field","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","irrigation",202.36941,3.0236941,"NA","NA","NA","1.3978022000000001","NA","NA","NA","6.7083332999999996","Net soil N balance (kg/ha)","0.96494679999999999",3.90625,1.0390625,"1.0390625","NA","NA","NA","Mix-Win"
199,410,"Naresh R.K., Singh S.P., Kumar P., Singh B., Singh P.K., Chauhan P., Rathore R.S.",2014,"Sustainability of maize (Zea mays)-wheat (Triticum aestivum) cropping system under legumes intercropping and effect of nitrogen level on light distribution, soil temperature and crop productivity","Naresh, R. K., Singh, S. P., Kumar, P., Singh, B., Singh, P. K., Chauhan, P., & Rathore, R. S. (2014). Sustainability of maize (Zea mays)-wheat (Triticum aestivum) cropping system under legumes intercropping and effect of nitrogen level on light distribution, soil temperature and crop productivity. Indian Journal of Agricultural Sciences, 84(6), 695-701.","Field","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","irrigation",348.157153333333,4.48157153333333,"NA","NA","NA","1.9296702999999999","NA","NA","NA","10.541667","Net soil N balance (kg/ha)","0.9733773",4.6875,1.046875,"1.046875","NA","NA","NA","Mix-Win"
200,410,"Naresh R.K., Singh S.P., Kumar P., Singh B., Singh P.K., Chauhan P., Rathore R.S.",2014,"Sustainability of maize (Zea mays)-wheat (Triticum aestivum) cropping system under legumes intercropping and effect of nitrogen level on light distribution, soil temperature and crop productivity","Naresh, R. K., Singh, S. P., Kumar, P., Singh, B., Singh, P. K., Chauhan, P., & Rathore, R. S. (2014). Sustainability of maize (Zea mays)-wheat (Triticum aestivum) cropping system under legumes intercropping and effect of nitrogen level on light distribution, soil temperature and crop productivity. Indian Journal of Agricultural Sciences, 84(6), 695-701.","Field","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","irrigation",154.10583,2.5410583,"NA","NA","NA","1.4527473","NA","NA","NA","5.2083332999999996","Net soil N balance (kg/ha)","0.96209429999999996",3.125,1.03125,"1.03125","NA","NA","NA","Mix-Win"
201,412,"Narkhede W.N., Deshmukh M.S., Bhale V.M., Gill M.S., Gadade G.D., More S.S.",2011,"Diversification of cropping systems under assured irrigated conditions in central plateau zone of Maharashtra","Narkhede, W. N., Deshmukh, M. S., Bhale, V. M., Gill, M. S., Gadade, G. D., & More, S. S. (2011). Diversification of cropping systems under assured irrigated conditions in central plateau zone of Maharashtra. Indian Journal of Agronomy, 56(2), 104-108.","Plot","Experiment (research station)","India","Asia","LMIC","Synthetic - below threshold","irrigation",9.76361790983022,1.0976361790983,"NA","NA","NA","NA","NA","NA","NA","1.0976361790983022","Available soil nutrients (average of N, P, K)","NA",11.2920111215234,1.11292011121523,"1.0161023947151115","NA","NA","1.2097378277153559","Win-Mix"
203,418,"Nel A.A., Purchase J.L., Barnard A.",2003,"Productivity and stability of grain yield in wheat and maize as affected by rotational cropping systems in the eastern Free State","Nel, A. A., Purchase, J. L., & Barnard, A. (2013). Productivity and stability of grain yield in wheat and maize as affected by rotational cropping systems in the eastern Free State. South African Journal of Plant and Soil, 20(2), 81-86. doi:10.1080/02571862.2003.10634913","Field","Experiment (on farm)","South Africa","Africa","UMIC","Synthetic - below threshold","rainfed",4.44444444444445,1.04444444444444,"NA","NA","NA","NA","NA","NA","NA","1.0444444444444445","Soil K balance (mg/kg)","NA",5.12820512820513,1.05128205128205,"NA","1.0512820512820513","NA","NA","Win-Win"
204,418,"Nel A.A., Purchase J.L., Barnard A.",2003,"Productivity and stability of grain yield in wheat and maize as affected by rotational cropping systems in the eastern Free State","Nel, A. A., Purchase, J. L., & Barnard, A. (2013). Productivity and stability of grain yield in wheat and maize as affected by rotational cropping systems in the eastern Free State. South African Journal of Plant and Soil, 20(2), 81-86. doi:10.1080/02571862.2003.10634913","Field","Experiment (on farm)","South Africa","Africa","UMIC","Synthetic - below threshold","rainfed",-6.11111111111111,0.938888888888889,"NA","NA","NA","NA","NA","NA","NA","0.93888888888888888","Soil K balance (mg/kg)","NA",-10.2564102564103,0.897435897435897,"NA","0.89743589743589747","NA","NA","Mix-Mix"
205,418,"Nel A.A., Purchase J.L., Barnard A.",2003,"Productivity and stability of grain yield in wheat and maize as affected by rotational cropping systems in the eastern Free State","Nel, A. A., Purchase, J. L., & Barnard, A. (2013). Productivity and stability of grain yield in wheat and maize as affected by rotational cropping systems in the eastern Free State. South African Journal of Plant and Soil, 20(2), 81-86. doi:10.1080/02571862.2003.10634913","Field","Experiment (on farm)","South Africa","Africa","UMIC","Synthetic - below threshold","rainfed",1.32450331125828,1.01324503311258,"NA","NA","NA","NA","NA","NA","NA","1.0132450331125828","Soil K balance (mg/kg)","NA",10.8695652173913,1.10869565217391,"NA","1.1086956521739131","NA","NA","Win-Win"
206,423,"Ngwira A.R., Aune J.B., Mkwinda S.",2012,"On-farm evaluation of yield and economic benefit of short term maize legume intercropping systems under conservation agriculture in Malawi","Ngwira, A. R., Aune, J. B., & Mkwinda, S. (2012). On-farm evaluation of yield and economic benefit of short term maize legume intercropping systems under conservation agriculture in Malawi. Field Crops Research, 132, 149-157. doi:10.1016/j.fcr.2011.12.014","Plot","Experiment (on farm)","Malawi","Africa","LIC","Synthetic - below threshold","rainfed",30,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","1.3",-2.16716420417092,0.978328357958291,"1.1184433164128595","NA","Positive","0.83821339950372198","Mix-Mix"
207,423,"Ngwira A.R., Aune J.B., Mkwinda S.",2012,"On-farm evaluation of yield and economic benefit of short term maize legume intercropping systems under conservation agriculture in Malawi","Ngwira, A. R., Aune, J. B., & Mkwinda, S. (2012). On-farm evaluation of yield and economic benefit of short term maize legume intercropping systems under conservation agriculture in Malawi. Field Crops Research, 132, 149-157. doi:10.1016/j.fcr.2011.12.015","Plot","Experiment (on farm)","Malawi","Africa","LIC","Synthetic - below threshold","rainfed",11.9299975351245,1.11929997535124,"NA","NA","NA","NA","NA","NA","NA","NA","NA","1.1192999753512447",-2.16716420417092,0.978328357958291,"1.1184433164128595","NA","Positive","0.83821339950372198","Mix-Mix"
214,422,"Ngwira A.R., Thierfelder C., Lambert D.M.",2013,"Conservation agriculture systems for Malawian smallholder farmers: Long-term effects on crop productivity, profitability and soil quality","Ngwira, A. R., Thierfelder, C., & Lambert, D. M. (2012). Conservation agriculture systems for Malawian smallholder farmers: long-term effects on crop productivity, profitability and soil quality. Renewable Agriculture and Food Systems, 28(4), 350-363. doi:10.1017/s1742170512000257","Field","Experiment (on farm)","Malawi","Africa","LIC","Synthetic - below threshold","rainfed",9.67996021966455,1.09679960219665,"NA","NA","NA","1.0551181102362206","NA","NA","1.267367882577074","NA","NA","0.96791281377664162",-4.8324312503417,0.951675687496583,"1.1414466130884042","NA","NA","0.76190476190476186","Mix-Mix"
215,422,"Ngwira A.R., Thierfelder C., Lambert D.M.",2013,"Conservation agriculture systems for Malawian smallholder farmers: Long-term effects on crop productivity, profitability and soil quality","Ngwira, A. R., Thierfelder, C., & Lambert, D. M. (2012). Conservation agriculture systems for Malawian smallholder farmers: long-term effects on crop productivity, profitability and soil quality. Renewable Agriculture and Food Systems, 28(4), 350-363. doi:10.1017/s1742170512000257","Field","Experiment (on farm)","Malawi","Africa","LIC","Synthetic - below threshold","rainfed",0.554509925074398,1.00554509925074,"NA","NA","NA","1.0081190798376183","NA","NA","0.75592652070490707","NA","NA","1.2525896972097061",-15.3803647576997,0.846196352423003,"0.93048794294124304","NA","NA","0.76190476190476186","Mix-Lose"
216,425,"Nielsen D.C., Vigil M.F.",2017,"Intensifying a semi-arid dryland crop rotation by replacing fallow with pea","Nielsen, D. C., & Vigil, M. F. (2017). Intensifying a semi-arid dryland crop rotation by replacing fallow with pea. Agricultural Water Management, 186, 127-138. doi:10.1016/j.agwat.2017.03.003","Plot","Experiment (on farm)","USA","North America","HIC","Synthetic - below threshold","rainfed",-4.41640378548895,0.95583596214511,"NA","NA","NA","0.91167192429022093","NA","NA","NA","NA","NA","1",-31.6666666666667,0.683333333333333,"0.68333333333333335","Negative","NA","NA","Mix-Lose"
238,436,"Onduru D.D., Du Preezb C.C.",2007,"Ecological and agro-economic study of small farms in sub-Saharan Africa","Onduru, D. D., & Preez, C. C. (2007). Ecological and agro-economic study of small farms in sub-Saharan Africa. Agronomy for Sustainable Development, 27(3), 197-208. doi:10.1051/agro:2007003","Plot","Experiment (on farm)","Kenya","Africa","LMIC","No synthetic","rainfed",80.625,1.80625,"NA","NA","NA","NA","NA","NA","NA","1.8062499999999999","N full balance (reduction in N loss)","NA",3.0434783,1.030434783,"1.030434783","NA","Mixed","Mixed","Win-Mix"
239,441,"Oyeogbe A., Otoadese J., Ehanire B.",2021,"Diversification of maize-based intercropping systems in tropical rainforest agroecosystem of Nigeria: Productivity, profitability and soil fertility","Oyeogbe, A., Otoadese, J., & Ehanire, B. (2021). Diversification of maize-based intercropping systems in tropical rainforest agroecosystem of Nigeria: Productivity, profitability and soil fertility. Future of Food: Journal on Food, Agriculture and Society, 9(1), 1-7. doi:10.17170/kobra-202011192213","Plot","Experiment (on farm)","Nigeria","Africa","LMIC","Synthetic - below threshold","rainfed",51.785715,1.51785715,"NA","NA","NA","NA","NA","NA","NA","1.2857143","Soil nitrogen (g/kg)","1.75",58.3024063,1.583024063,"1.5830240630000001","NA","NA","NA","Win-Win"
240,441,"Oyeogbe A., Otoadese J., Ehanire B.",2021,"Diversification of maize-based intercropping systems in tropical rainforest agroecosystem of Nigeria: Productivity, profitability and soil fertility","Oyeogbe, A., Otoadese, J., & Ehanire, B. (2021). Diversification of maize-based intercropping systems in tropical rainforest agroecosystem of Nigeria: Productivity, profitability and soil fertility. Future of Food: Journal on Food, Agriculture and Society, 9(1), 1-7. doi:10.17170/kobra-202011192214","Plot","Experiment (on farm)","Nigeria","Africa","LMIC","Synthetic - below threshold","rainfed",12.5,1.125,"NA","NA","NA","NA","NA","NA","NA","1","Soil nitrogen (g/kg)","1.25",25.4639052,1.254639052,"1.2546390519999999","NA","NA","NA","Mix-Win"
241,444,"Palaniappan S.P., Balasubramanian R., Ramesh T., Chandrasekaran A., Mani K.G., Velayutham M., Lal R.",2009,"Sustainable management of dryland alfisols (Red Soils) in South India","Palaniappan, S. P., Balasubramanian, R., Ramesh, T., Chandrasekaran, A., Mani, K. G., Velayutham, M., & Lal, R. (2009). Sustainable Management of Dryland Alfisols (Red Soils) in South India. Journal of Crop Improvement, 23(3), 275-299. doi:10.1080/15427520902809888","Farm","Experiment (on farm)","India","Asia","LMIC","No synthetic","rainfed",43.3333333333333,1.43333333333333,"NA","NA","NA","NA","NA","NA","NA","NA","NA","1.4333333333333333",-40.6844106463878,0.593155893536122,"0.59315589353612164","NA","NA","NA","Mix-Lose"
242,444,"Palaniappan S.P., Balasubramanian R., Ramesh T., Chandrasekaran A., Mani K.G., Velayutham M., Lal R.",2009,"Sustainable management of dryland alfisols (Red Soils) in South India","Palaniappan, S. P., Balasubramanian, R., Ramesh, T., Chandrasekaran, A., Mani, K. G., Velayutham, M., & Lal, R. (2009). Sustainable Management of Dryland Alfisols (Red Soils) in South India. Journal of Crop Improvement, 23(3), 275-299. doi:10.1080/15427520902809889","Farm","Experiment (on farm)","India","Asia","LMIC","No synthetic","rainfed",45,1.45,"NA","NA","NA","NA","NA","NA","NA","NA","NA","1.45",215.209125475285,3.15209125475285,"3.1520912547528517","NA","NA","NA","Win-Win"
